time,Tsp=-0.40,Tsp=-0.20,Tsp=0.00,Tsp=0.20,Tsp=0.40
0.0,0.0,0.0,0.0,0.0,0.0
0.030984614001539658,0.0,0.0,0.0,0.0,0.0
0.061969228003079316,0.0,0.0,0.0,0.0,0.0
0.09295384200461898,0.0,0.0,0.0,0.0,0.0
0.15492307000769828,0.8093805313110352,0.7855066061019897,0.0,0.0,0.0
0.18590768400923793,0.4743914306163788,0.0,0.0,0.0,0.0
0.21689229801077758,1.0874292850494385,0.7855066061019897,0.0,0.0,0.0
0.24787691201231724,0.6373604536056519,0.0,0.0,0.0,0.0
0.2788615260138569,1.182948112487793,0.7855066061019897,0.0,0.0,0.0
0.30984614001539657,0.6933456063270569,0.0,0.0,0.0,0.0
0.34083075401693624,1.2157618999481201,0.7855066061019897,0.0,0.0,0.0
0.3718153680184759,0.712578296661377,0.0,0.0,0.0,0.0
0.4027999820200156,1.227034568786621,0.7855066061019897,0.0,0.0,0.0
0.4337845960215553,0.7191854119300842,0.0,0.0,0.0,0.0
0.46476921002309496,1.2309070825576782,0.0,0.0,0.0,0.0
0.5267384380261743,0.7214551568031311,0.0,0.0,0.0,0.0
0.5577230520277139,1.232237458229065,0.7855066061019897,0.0,0.0,0.0
0.5887076660292535,0.7222349047660828,0.0,0.0,0.0,0.0
0.6196922800307931,0.4233139157295227,0.0,0.0,0.0,0.0
0.6506768940323328,0.24811133742332458,0.0,0.0,0.0,0.0
0.6816615080338724,0.9548027515411377,0.7855066061019897,0.0,0.0,0.0
0.712646122035412,0.5596258044242859,0.0,0.0,0.0,0.0
0.7436307360369516,1.1373865604400635,0.7855066061019897,0.0,0.0,0.0
0.7746153500384912,0.6666412353515625,0.0,0.0,0.0,0.0
0.8055999640400309,0.39072954654693604,0.0,0.0,0.0,0.0
0.8365845780415705,1.0383936166763306,0.7855066061019897,0.0,0.0,0.0
0.8675691920431101,0.6086198091506958,0.0,0.0,0.0,0.0
0.8985538060446497,0.3567222058773041,0.0,0.0,0.0,0.0
0.9295384200461894,0.20908083021640778,0.7855066061019897,0.48581820726394653,0.0,0.0
0.9915076480492686,0.1225457638502121,0.0,0.48581820726394653,0.0,0.0
1.0224922620508083,0.07182611525058746,0.7855066061019897,0.48581820726394653,0.0,0.0
1.053476876052348,0.04209848493337631,0.0,0.48581820726394653,0.0,0.0
1.0844614900538878,0.02467462420463562,0.0,0.48581820726394653,0.0,0.0
1.1154461040554275,0.01446220837533474,0.0,0.48581820726394653,0.0,0.0
1.1464307180569673,0.008476541377604008,0.0,0.48581820726394653,0.0,0.0
1.177415332058507,0.0049682422541081905,0.7855066061019897,0.48581820726394653,0.0,0.0
1.2083999460600467,0.002911969553679228,0.0,0.48581820726394653,0.0,0.0
1.2393845600615865,0.001706753857433796,0.7855066061019897,0.9716364145278931,0.0,0.8800162672996521
1.2703691740631262,0.0010003568604588509,0.0,0.9716364145278931,0.0,0.8800162672996521
1.301353788064666,0.0005863258265890181,0.0,0.9716364145278931,0.0,0.8800162672996521
1.3633230160677454,0.00034365535248070955,0.0,0.9716364145278931,0.0,0.8800162672996521
1.3943076300692852,0.00020142212451901287,0.0,0.9716364145278931,0.0,0.0
1.4252922440708249,0.00011805686517618597,0.0,1.4574546813964844,0.6635677218437195,0.0
1.4562768580723646,6.919509905856103e-05,0.0,1.4574546813964844,0.009164568036794662,0.8800162672996521
1.4872614720739044,4.0556402382208034e-05,0.0,1.4574546813964844,0.00012657232582569122,0.0
1.518246086075444,2.37707827182021e-05,0.0,1.4574546813964844,1.7480969063399243e-06,0.8800162672996521
1.5492307000769838,1.3932452020526398e-05,0.0,1.4574546813964844,2.4143057331116324e-08,0.8800162672996521
1.5802153140785236,8.166042789525818e-06,0.0,1.4574546813964844,3.3344102479127e-10,0.8800162672996521
