time,D,Derror,Tsp
0.0,0.0,-1.0,0.0
0.028475562310356056,0.0,-1.0,0.0
0.05695112462071211,0.0,-1.0,0.0
0.08542668693106817,-0.012791978,-1.0127919781953096,0.0
0.11390224924142422,-0.17358254,-1.1735825389623642,-0.3014969229698181
0.14237781155178028,0.003688973,-0.9963110270909965,-0.4
0.17085337386213634,0.13956061,-0.8604393899440765,-0.31612029671669006
0.1993289361724924,0.25847274,-0.741527259349823,-0.3999999761581421
0.22780449848284845,0.022567134,-0.9774328656494617,-0.32019051909446716
0.25628006079320453,0.34805727,-0.6519427299499512,-0.4
0.2847556231035606,0.12008266,-0.8799173384904861,-0.2681911885738373
0.3132311854139167,-0.15250327,-1.1525032669305801,-0.4
0.3417067477242728,0.082873635,-0.91712636500597,-0.4
0.37018231003462887,0.10673481,-0.8932651877403259,-0.4
0.42713343465534104,-0.14134134,-1.1413413435220718,-0.3043724596500397
0.4556089969656971,0.088750444,-0.9112495556473732,-0.4
0.4840845592760532,0.11242,-0.8875799998641014,-0.3168517053127289
0.5125601215864093,-0.026258808,-1.0262588076293468,-0.4
0.5410356838967654,0.046462897,-0.9535371027886868,-0.3204193711280823
0.5695112462071215,-0.056797877,-1.0567978769540787,-0.4
0.5979868085174775,0.12851457,-0.8714854270219803,-0.3215753138065338
0.6264623708278336,0.08363674,-0.9163632616400719,-0.4
0.6549379331381897,0.14208838,-0.857911616563797,-0.32196474075317383
0.6834134954485458,0.07446888,-0.9255311191082001,-0.4
0.7118890577589019,0.24792899,-0.7520710080862045,-0.4
0.740364620069258,0.15898876,-0.8410112410783768,-0.4
0.768840182379614,0.5533288,-0.44667118787765503,-0.4
0.7973157446899701,0.12424461,-0.8757553920149803,-0.4
0.8257913070003262,0.11254806,-0.8874519392848015,-0.13398751616477966
0.8542668693106823,0.24976806,-0.7502319365739822,-0.0226590596139431
0.8827424316210384,0.44549862,-0.5545013844966888,-0.12724141776561737
0.9112179939313945,0.5638324,-0.4361675977706909,-0.008084779605269432
