time,D,Derror,Tsp
0.0,0.0,-1.0,0.0
0.03292068442681254,-0.06061155,-1.0606115497648716,0.0
0.06584136885362508,-0.08024741,-1.0802474096417427,0.0
0.09876205328043763,-0.04159426,-1.041594259440899,0.0
0.13168273770725017,0.0800707,-0.9199293032288551,-0.3014969229698181
0.1646034221340627,-0.049255148,-1.049255147576332,-0.4
0.19752410656087524,-0.113762625,-1.1137626245617867,-0.31612029671669006
0.23044479098768778,0.095138006,-0.9048619940876961,-0.3999999761581421
0.26336547541450034,0.046743102,-0.9532568976283073,-0.32019051909446716
0.2962861598413129,0.02955562,-0.9704443793743849,-0.4
0.32920684426812546,0.03055466,-0.9694453403353691,-0.32149913907051086
0.36212752869493803,0.011031158,-0.9889688417315483,-0.4
0.3950482131217506,-0.11860176,-1.1186017617583275,-0.32193881273269653
0.42796889754856315,-0.08065296,-1.0806529596447945,-0.4
0.4608895819753757,0.117869794,-0.8821302056312561,-0.4
0.4938102664021883,-0.10326822,-1.1032682210206985,-0.4
0.5267309508290008,0.121137016,-0.8788629844784737,-0.322140097618103
0.5596516352558133,-0.06258098,-1.062580980360508,-0.4
0.5925723196826258,0.0073851715,-0.9926148285157979,-0.32215777039527893
0.6254930041094383,0.10848127,-0.8915187269449234,-0.4
0.6584136885362508,0.11657204,-0.8834279626607895,-0.32216379046440125
0.6913343729630633,0.18087998,-0.8191200196743011,-0.4
0.7242550573898758,0.3167864,-0.6832135915756226,-0.3221658766269684
0.7571757418166883,0.29798567,-0.7020143270492554,-0.4
0.7900964262435008,0.4155952,-0.5844047963619232,-0.4
0.8230171106703134,0.5096207,-0.490379273891449,-0.16873162984848022
0.8559377950971259,0.59125197,-0.4087480306625366,-0.09218855947256088
0.8888584795239384,0.7831116,-0.216888427734375,-0.140950009226799
0.9217791639507509,0.70459,-0.2954099774360657,-0.03731551021337509
0.9546998483775634,0.8548996,-0.1451004147529602,-0.129799485206604
0.9876205328043759,0.6642983,-0.33570170402526855,-0.013655370101332664
1.0205412172311885,0.69566894,-0.30433106422424316,-0.008118346333503723
1.0534619016580011,0.7688673,-0.23113268613815308,-0.0047986069694161415
1.0863825860848138,0.8982671,-0.10173290967941284,-0.0028265779837965965
1.1193032705116264,0.80642927,-0.19357073307037354,-0.00166156399063766
1.152223954938439,0.90596694,-0.09403306245803833,-0.0009755476494319737
1.1851446393652516,0.746168,-0.25383198261260986,-0.00028638611547648907
1.2180653237920642,0.7360819,-0.26391810178756714,-0.00016790542576927692
1.2509860082188768,0.7484011,-0.25159889459609985,-9.842927829595283e-05
1.2839066926456895,0.7446614,-0.2553386092185974,-5.769691415480338e-05
1.316827377072502,0.84539557,-0.15460443496704102,-3.381914211786352e-05
1.3497480614993147,0.75717646,-0.2428235411643982,-1.9822658941848204e-05
1.3826687459261273,0.84511536,-0.15488463640213013,-1.1618628377618734e-05
1.41558943035294,0.84498906,-0.15501093864440918,-6.809953902120469e-06
1.4485101147797526,1.0073369,0.007336854934692383,-2.6609791348164435e-06
1.4814307992065652,0.9345874,-0.06541258096694946,-1.559648580951034e-06
1.5143514836333778,0.65623206,-0.3437679409980774,-9.141374448518036e-07
1.5472721680601904,0.88337916,-0.11662083864212036,0.12467923015356064
1.580192852487003,0.90236,-0.09763997793197632,-2.355275086074471e-07
1.6131135369138156,1.0560808,0.05608081817626953,-1.3804663012706442e-07
