time,Tsp=-0.40,Tsp=-0.20,Tsp=0.00,Tsp=0.20,Tsp=0.40
0.0,0.0,0.0,0.0,0.0,0.0
0.021223584385878885,0.0,0.0,0.0,0.0,0.0
0.04244716877175777,0.0,0.0,0.0,0.0,0.0
0.06367075315763665,0.0,0.0,0.0,0.0,0.0
0.08489433754351554,1.0,1.0,0.0,0.0,0.0
0.10611792192939443,0.0,0.0,0.0,0.0,0.0
0.1273415063152733,0.0,1.0,0.0,0.0,0.0
0.14856509070115217,0.0,0.0,0.0,0.0,0.0
0.16978867508703105,0.0,0.0,0.0,0.0,0.0
0.19101225947290992,0.0,0.0,0.0,0.0,0.0
0.2122358438587888,0.0,0.0,0.0,0.0,0.0
0.23345942824466767,0.0,0.0,0.0,0.0,0.0
0.25468301263054655,0.0,1.0,0.0,0.0,0.0
0.29713018140230435,0.0,0.0,0.0,0.0,0.0
0.31835376578818325,0.0,0.0,0.0,0.0,0.0
0.33957735017406215,1.0,1.0,0.0,0.0,0.0
0.36080093455994106,0.0,0.0,0.0,0.0,0.0
0.38202451894581996,1.0,1.0,1.0,0.0,0.0
0.40324810333169886,0.0,0.0,0.0,0.0,0.0
0.42447168771757776,1.0,1.0,0.0,0.0,0.0
0.44569527210345666,0.0,0.0,0.0,0.0,0.0
0.46691885648933557,0.0,0.0,0.0,0.0,0.0
0.48814244087521447,0.0,0.0,0.0,0.0,0.0
0.5093660252610933,1.0,1.0,0.0,0.0,0.0
0.5305896096469722,0.0,0.0,0.0,0.0,0.0
0.5518131940328511,1.0,1.0,0.0,0.0,0.0
0.57303677841873,0.0,0.0,0.0,0.0,0.0
0.5942603628046089,1.0,1.0,0.0,0.0,0.0
0.6154839471904878,0.0,0.0,0.0,0.0,0.0
0.6367075315763667,0.0,0.0,0.0,0.0,0.0
0.6579311159622456,0.0,0.0,0.0,0.0,0.0
0.6791547003481245,1.0,1.0,0.0,0.0,0.0
0.7003782847340034,0.0,0.0,0.0,0.0,0.0
0.7216018691198823,1.0,1.0,0.0,0.0,0.0
0.7428254535057612,0.0,0.0,0.0,0.0,0.0
0.7640490378916401,1.0,1.0,0.0,0.0,0.0
0.8064962066633979,0.0,0.0,0.0,0.0,0.0
0.8277197910492768,0.0,1.0,0.0,0.0,0.0
0.8489433754351557,0.0,0.0,0.0,0.0,0.0
0.8701669598210346,0.0,1.0,1.0,0.0,0.0
0.8913905442069135,0.0,0.0,0.0,0.0,0.0
0.9126141285927925,0.0,1.0,0.0,0.0,0.0
0.9338377129786714,0.0,0.0,0.0,0.0,0.0
0.9550612973645503,0.0,1.0,0.0,0.0,0.0
0.9762848817504292,0.0,0.0,0.0,0.0,0.0
0.9975084661363081,0.0,1.0,1.0,0.0,0.0
1.0399556349080656,0.0,0.0,0.0,0.0,0.0
1.0824028036798232,0.0,1.0,0.0,0.0,0.0
1.103626388065702,0.0,0.0,0.0,0.0,0.0
1.1248499724515808,0.0,0.0,0.0,0.0,0.0
1.1460735568374596,0.0,1.0,0.0,0.0,0.0
1.1672971412233384,0.0,0.0,0.0,0.0,0.0
1.1885207256092172,0.0,1.0,1.0,0.0,0.0
1.209744309995096,0.0,0.0,0.0,0.0,0.0
1.2521914787668535,0.0,0.0,0.0,0.0,0.0
1.2734150631527323,0.0,1.0,0.0,0.0,0.0
