time,Tsp=-0.40,Tsp=-0.20,Tsp=0.00,Tsp=0.20,Tsp=0.40
0.0,0.0,0.0,0.0,0.0,0.0
0.042672227145714385,0.0,0.0,0.0,0.0,0.0
0.06400834071857157,0.0,0.0,0.0,0.0,0.0
0.10668056786428597,0.0,0.0,0.0,0.0,0.0
0.12801668143714315,0.8093805313110352,0.7855066061019897,0.0,0.0,0.0
0.17068890858285754,0.4743914306163788,0.0,0.0,0.0,0.0
0.21336113572857193,1.0874292850494385,0.7855066061019897,0.0,0.0,0.0
0.23469724930142913,0.6373604536056519,0.0,0.0,0.0,0.0
0.2560333628742863,1.182948112487793,0.7855066061019897,0.0,0.0,0.0
0.2773694764471435,0.6933456063270569,0.0,0.0,0.0,0.0
0.2987055900200007,1.2157618999481201,0.7855066061019897,0.0,0.0,0.0
0.3200417035928579,0.712578296661377,0.0,0.0,0.0,0.0
0.3413778171657151,1.227034568786621,0.7855066061019897,0.0,0.0,0.0
0.3627139307385723,0.7191854119300842,0.0,0.0,0.0,0.0
0.3840500443114295,1.2309070825576782,0.0,0.0,0.0,0.0
0.40538615788428667,0.7214551568031311,0.0,0.0,0.0,0.0
0.42672227145714386,1.232237458229065,0.7855066061019897,0.0,0.0,0.0
0.44805838503000106,0.7222349047660828,0.0,0.0,0.0,0.0
0.46939449860285826,0.4233139157295227,0.0,0.0,0.0,0.0
0.49073061217571545,0.24811133742332458,0.0,0.0,0.0,0.0
0.5120667257485726,0.9548027515411377,0.7855066061019897,0.0,0.0,0.0
0.5334028393214297,0.5596258044242859,0.0,0.0,0.0,0.0
0.576075066467144,1.1373865604400635,0.7855066061019897,0.0,0.0,0.0
0.5974111800400012,0.6666412353515625,0.0,0.0,0.0,0.0
0.6187472936128583,0.39072954654693604,0.0,0.0,0.0,0.0
0.6400834071857154,1.0383936166763306,0.7855066061019897,0.0,0.0,0.0
0.6827556343314297,0.6086198091506958,0.0,0.0,0.0,0.0
0.725427861477144,1.1661027669906616,0.7855066061019897,0.0,0.0,0.0
0.7681000886228583,0.6834722757339478,0.0,0.0,0.0,0.0
0.7894362021957154,0.4005945026874542,0.0,0.0,0.0,0.0
0.8107723157685726,0.23479512333869934,0.7855066061019897,0.48581820726394653,0.0,0.0
0.8321084293414297,0.1376173347234726,0.0,0.48581820726394653,0.0,0.0
0.8534445429142868,0.08065981417894363,0.7855066061019897,0.48581820726394653,0.0,0.0
0.874780656487144,0.04727606102824211,0.0,0.48581820726394653,0.0,0.0
0.8961167700600011,0.02770928665995598,0.7855066061019897,0.48581820726394653,0.0,0.0
0.9174528836328583,0.01624087430536747,0.0,0.48581820726394653,0.0,0.0
0.9387889972057154,0.009519047103822231,0.7855066061019897,0.9716364145278931,0.0,0.0
0.9601251107785725,0.005579272285103798,0.0,0.9716364145278931,0.0,0.0
0.9814612243514297,0.0032701045274734497,0.0,0.9716364145278931,0.0,0.0
1.002797337924287,0.0019166627898812294,0.0,0.9716364145278931,0.0,0.0
1.024133451497144,0.0011233880650252104,0.0,0.9716364145278931,0.0,0.0
1.0454695650700012,0.0006584364455193281,0.0,0.9716364145278931,0.0,0.0
1.0668056786428584,0.0003859205753542483,0.0,0.9716364145278931,0.0,0.8800162672996521
1.0881417922157155,0.0002261944900965318,0.0,0.9716364145278931,0.0,0.0
1.1094779057885726,0.00013257635873742402,0.7855066061019897,0.9716364145278931,0.0,0.0
1.1308140193614298,7.770521187921986e-05,0.0,0.9716364145278931,0.0,0.0
1.152150132934287,4.5544318709289655e-05,0.7855066061019897,1.4574546813964844,0.0,0.0
1.173486246507144,2.6694284315453842e-05,0.0,1.4574546813964844,0.0,0.0
1.1948223600800012,1.5645964595023543e-05,0.0,1.4574546813964844,0.0,0.0
1.2161584736528583,9.17036049941089e-06,0.0,1.4574546813964844,0.0,0.0
1.2374945872257155,5.374901320465142e-06,0.0,1.4574546813964844,0.0,0.8800162672996521
1.2801668143714298,3.1503193440585164e-06,0.0,1.4574546813964844,0.0,0.0
1.322839041517144,1.8464546656105085e-06,0.0,1.4574546813964844,0.0,0.0
1.3441751550900012,1.0822378726516035e-06,0.0,1.4574546813964844,0.0,0.0
1.3868473822357155,6.343176437439979e-07,0.0,1.4574546813964844,0.0,0.0
1.4081834958085726,3.717841536854394e-07,0.0,1.4574546813964844,0.0,0.0
1.4295196093814297,2.1790889093153964e-07,0.7855066061019897,1.4574546813964844,0.0,0.0
1.4508557229542869,1.2772002833116858e-07,0.0,1.4574546813964844,0.0,0.0
1.472191836527144,7.485883912750069e-08,0.0,1.9432728290557861,0.0,0.0
1.4935279501000012,4.3876013933186186e-08,0.0,1.9432728290557861,0.0,0.0
1.5148640636728583,2.5716463625258257e-08,0.0,1.9432728290557861,0.0,0.0
1.5362001772457154,1.507284785873253e-08,0.0,1.9432728290557861,0.0,0.0
1.5575362908185726,8.834447839944914e-09,0.0,1.9432728290557861,0.0,0.0
1.6002085179642869,5.178017126183931e-09,0.0,2.429090976715088,0.0,0.8800162672996521
1.6428807451100012,3.0349220914160924e-09,0.0,2.429090976715088,0.0,0.0
1.6642168586828583,1.7788184258904494e-09,0.0,2.429090976715088,0.0,0.0
1.6855529722557154,1.0425951213477447e-09,0.0,2.429090976715088,0.0,0.0
1.7068890858285726,6.110824068983334e-10,0.0,2.429090976715088,0.0,0.8800162672996521
1.7282251994014297,3.581655805273698e-10,0.0,2.429090976715088,0.0,0.8800162672996521
1.7495613129742869,2.099268120447917e-10,0.0,2.429090976715088,0.0,0.8800162672996521
1.7922335401200011,1.2304160468268321e-10,0.0,2.429090976715088,0.0,0.0
1.8135696536928583,7.211673619389458e-11,0.0,2.429090976715088,0.0,0.0
1.8349057672657154,4.226882038826929e-11,0.0,2.429090976715088,0.0,0.8800162672996521
1.8562418808385726,2.4774460261056674e-11,0.0,2.9149091243743896,0.0,0.8800162672996521
1.8775779944114297,1.4520724032907051e-11,0.0,2.9149091243743896,0.0,0.0
1.8989141079842868,8.510838735154014e-12,0.0,2.9149091243743896,0.0,0.8800162672996521
1.920250221557144,4.988344372985898e-12,0.0,3.4007272720336914,0.0,0.0
1.9415863351300011,2.9237517355090725e-12,0.0,3.4007272720336914,0.0,0.0
1.9629224487028583,1.7136595961697587e-12,0.0,3.4007272720336914,0.0,0.0
1.9842585622757154,1.0044044589097023e-12,0.0,3.4007272720336914,0.0,0.8800162672996521
2.0055946758485725,5.886981982623773e-13,0.0,3.886545419692993,0.0,0.0
2.0269307894214297,3.450458235104703e-13,0.0,3.886545419692993,0.0,0.0
2.048266902994287,2.0223711214798629e-13,0.0,3.886545419692993,0.0,0.0
2.069603016567144,1.1853454958028753e-13,0.0,3.886545419692993,0.0,0.0
2.090939130140001,6.947507890167626e-14,0.0,3.886545419692993,0.0,0.8800162672996521
2.1122752437128582,4.0720502463660255e-14,0.0,3.886545419692993,0.0,0.8800162672996521
2.1336113572857154,2.3866965939397036e-14,0.0,4.372363567352295,0.0,0.8800162672996521
2.1762835844314297,1.3988827050935917e-14,0.0,4.372363567352295,0.0,0.8800162672996521
2.197619698004287,8.199084958876706e-15,0.0,4.372363567352295,0.0,0.0
2.218955811577144,4.805620250423592e-15,0.0,4.372363567352295,0.0,0.0
2.2616280387228582,2.8166541178560123e-15,0.0,4.372363567352295,0.0,0.0
2.2829641522957154,1.650887966505839e-15,0.0,4.858181953430176,0.0,0.8800162672996521
2.3043002658685725,9.676129577353967e-16,0.0,4.858181953430176,0.0,0.0
2.346972493014287,5.67134086207669e-16,0.0,4.858181953430176,0.0,0.8800162672996521
2.368308606587144,3.3240675108428064e-16,0.0,4.858181953430176,0.0,0.0
2.410980833732858,1.9482914516217502e-16,0.0,4.858181953430176,0.0,0.8800162672996521
2.4536530608785725,1.141926144351905e-16,0.0,4.858181953430176,0.0,0.8800162672996521
2.4749891744514296,6.693019429909516e-17,0.0,4.858181953430176,0.0,0.0
2.4963252880242868,3.922890158398443e-17,0.0,4.858181953430176,0.0,0.0
2.517661401597144,2.2992712661940433e-17,0.0,5.344000339508057,0.0,0.8800162672996521
2.538997515170001,1.3476412477643513e-17,0.0,5.344000339508057,0.0,0.8800162672996521
2.5816697423157153,7.898750150810699e-18,0.0,5.344000339508057,0.0,0.8800162672996521
2.6030058558885725,4.629589267755162e-18,0.0,5.344000339508057,0.0,0.8800162672996521
2.6243419694614296,2.7134793523110424e-18,0.0,5.344000339508057,0.0,0.0
