time,D,Derror,Tsp
0.0,0.0,-1.0,0.0
0.03281722802370272,0.0,-1.0,0.0
0.09845168407110816,0.047386877,-0.9526131227612495,0.0
0.13126891209481087,0.067982726,-0.9320172742009163,0.0
0.16408614011851358,0.12584126,-0.8741587400436401,-0.3014969229698181
0.1969033681422163,-0.03657964,-1.0365796387195587,-0.4
0.229720596165919,-0.012139306,-1.0121393064036965,-0.31612029671669006
0.26253782418962174,-0.057193115,-1.0571931153535843,-0.3999999761581421
0.2953550522133245,0.08129515,-0.9187048524618149,-0.4
0.3281722802370272,-0.007224104,-1.0072241039015353,-0.3133874833583832
0.36098950826072995,-0.11410228,-1.1141022816300392,-0.4
0.3938067362844327,0.0060373,-0.9939627000130713,-0.31935885548591614
0.42662396430813543,-0.009650414,-1.009650413878262,-0.4
0.45944119233183817,-0.12545498,-1.1254549771547318,-0.3212246000766754
0.4922584203555409,-0.1401751,-1.1401751041412354,-0.4
0.5250756483792436,0.107712686,-0.8922873139381409,-0.32184579968452454
0.5578928764029463,-0.06892709,-1.0689270868897438,-0.4
0.590710104426649,0.040641457,-0.9593585431575775,-0.32205691933631897
0.6563445604740543,-0.15629718,-1.1562971770763397,-0.4
0.689161788497757,0.13976736,-0.8602326363325119,-0.3221292197704315
0.7219790165214597,0.11307026,-0.8869297429919243,-0.4
0.787613472568865,0.06526119,-0.9347388073801994,-0.4
0.8204307005925677,0.19840734,-0.8015926629304886,-0.4
0.8532479286162704,0.37991497,-0.6200850307941437,-0.4
0.9188823846636758,0.5292788,-0.47072118520736694,-0.31476110219955444
0.9516996126873785,0.612159,-0.38784098625183105,-0.4
0.9845168407110811,0.63628435,-0.36371564865112305,-0.18501067161560059
1.0173340687347838,0.6906394,-0.3093606233596802,-0.12189660221338272
1.0501512967584865,0.7734014,-0.2265986204147339,-0.14828430116176605
1.0829685247821892,0.75127393,-0.24872606992721558,-0.05234779790043831
1.1157857528058919,0.8974596,-0.10254037380218506,-0.032438963651657104
1.1814202088532972,1.1547614,0.1547614336013794,-0.01967335306107998
1.214237436877,1.4960225,0.49602246284484863,-0.011770481243729591
1.2470546649007026,1.376311,0.37631094455718994,-0.006983932573348284
1.2798718929244053,1.2548796,0.25487959384918213,0.2552950382232666
1.312689120948108,1.2773756,0.27737557888031006,0.25629764795303345
1.3455063489718107,1.6697375,0.6697374582290649,0.189550518989563
1.3783235769955133,1.4028122,0.40281224250793457,0.18977946043014526
1.411140805019216,1.2506573,0.250657320022583,0.18991371989250183
1.4439580330429187,1.4863755,0.48637545108795166,0.18999244272708893
1.4767752610666214,1.1771492,0.17714917659759521,0.19003859162330627
1.5424097171140267,1.2326425,0.2326425313949585,0.15056458115577698
1.5752269451377294,1.2565188,0.2565188407897949,0.15057630836963654
