time,D,Derror,Tsp
0.0,0.0,-1.0,0.0
0.02540824005963989,-0.0006219917,-1.0006219916976988,0.0
0.05081648011927978,0.018735206,-0.9812647942453623,0.0
0.07622472017891967,-0.0319227,-1.0319227017462254,0.0
0.10163296023855956,-0.055957112,-1.0559571124613285,-0.3014969229698181
0.1524494403578393,0.0115754185,-0.9884245814755559,-0.4
0.17785768041747918,-0.047664843,-1.0476648434996605,-0.31612029671669006
0.20326592047711906,0.03520934,-0.9647906608879566,-0.3999999761581421
0.22867416053675893,0.051544752,-0.9484552480280399,-0.32019051909446716
0.2540824005963988,-0.06537816,-1.0653781592845917,-0.4
0.2794906406560387,-0.0014526837,-1.001452683703974,-0.32149913907051086
0.30489888071567856,0.027446898,-0.972553102299571,-0.4
0.33030712077531843,0.06322568,-0.9367743209004402,-0.32193881273269653
0.3557153608349583,0.09097571,-0.90902429074049,-0.4
0.3811236008945982,0.0035436435,-0.9964563564863056,-0.4
0.40653184095423806,0.019059094,-0.9809409063309431,-0.4
0.43194008101387793,0.13386902,-0.8661309778690338,-0.322140097618103
0.4573483210735178,-0.041147422,-1.0411474220454693,-0.4
0.4827565611331577,-0.08805952,-1.0880595222115517,-0.32215777039527893
0.5335730412524375,0.028421352,-0.97157864831388,-0.4
0.5589812813120775,0.03075744,-0.9692425597459078,-0.4
0.5843895213717174,-0.038787756,-1.0387877561151981,-0.3147619962692261
0.6097977614313573,0.06017024,-0.9398297592997551,-0.4
0.6352060014909973,0.111369446,-0.8886305540800095,-0.3197726905345917
0.6606142415506372,0.18228999,-0.8177100121974945,-0.4
0.6860224816102771,0.24059679,-0.7594032138586044,-0.3213607370853424
0.736838961729557,0.36312422,-0.6368757784366608,-0.4
0.7622472017891969,0.37658837,-0.623411625623703,-0.4
0.7876554418488368,0.33301535,-0.6669846475124359,-0.1680966019630432
0.8384719219681167,0.50683594,-0.4931640625,-0.09099484235048294
0.8638801620277566,0.7650819,-0.23491811752319336,-0.14067676663398743
0.8892884020873966,0.3693912,-0.6306087970733643,-0.03674750030040741
0.9146966421470365,0.94879425,-0.05120575428009033,-0.12969742715358734
0.9655131222663164,1.0144123,0.014412283897399902,-0.013434169813990593
0.9909213623259563,0.63472646,-0.36527353525161743,-0.09114661067724228
1.016329602385596,0.6983124,-0.3016875982284546,-0.002373563125729561
1.041737842445236,0.9251075,-0.07489252090454102,-0.001394609804265201
1.0925543225645156,0.87664354,-0.12335646152496338,-0.0008185852784663439
1.1179625626241554,0.904691,-0.09530901908874512,-0.00048019320820458233
1.1433708026837952,0.7702441,-0.22975587844848633,-0.00028158913482911885
1.168779042743435,0.575126,-0.4248740077018738,-0.00016509220586158335
1.1941872828030748,1.0103567,0.010356664657592773,-9.677981870481744e-05
1.2195955228627147,0.8604571,-0.13954287767410278,-5.6729950301814824e-05
1.2450037629223545,0.9769251,-0.0230749249458313,-3.325232319184579e-05
1.2704120029819943,0.8807424,-0.11925762891769409,0.15058176219463348
1.321228483101274,0.8727211,-0.12727892398834229,-7.61599540055613e-06
1.3466367231609138,0.7480655,-0.2519345283508301,-4.463897766981972e-06
1.3974532032801934,0.6616216,-0.3383784294128418,-2.6163766051467974e-06
1.4228614433398332,0.5711832,-0.4288167953491211,-1.533506065243273e-06
1.448269683399473,0.93305105,-0.06694895029067993,-8.988149033939408e-07
1.4736779234591129,1.0581877,0.05818772315979004,-5.268108793643478e-07
1.4990861635187527,0.87007195,-0.12992805242538452,-2.315796621132904e-07
1.5244944035783925,1.0668013,0.06680130958557129,-1.3573273349720694e-07
1.5499026436380323,0.94881546,-0.05118453502655029,-7.955522818292593e-08
1.5753108836976721,1.1997736,0.19977355003356934,-4.662864938609346e-08
1.600719123757312,1.2653363,0.265336275100708,0.1246795654296875
1.6261273638169518,0.9381428,-0.06185722351074219,-1.601847010590518e-08
1.6515356038765916,0.8111211,-0.1888788938522339,0.1246795728802681
1.6769438439362314,0.85352,-0.1464800238609314,0.12467958778142929
1.7023520839958712,1.0401367,0.04013669490814209,-2.58025867339029e-09
1.7531685641151509,1.4386178,0.4386178255081177,-1.5123327035126977e-09
1.8039850442344305,0.97180074,-0.02819925546646118,-8.864033951283545e-10
1.8293932842940703,0.95378083,-0.04621917009353638,-5.195358032672459e-10
1.8548015243537102,0.9962426,-0.0037574172019958496,0.1063750684261322
