time,Tsp=-0.40,Tsp=-0.20,Tsp=0.00,Tsp=0.20,Tsp=0.40
0.0,0.0,0.0,0.0,0.0,0.0
0.023859285569051772,0.0,0.0,0.0,0.0,0.0
0.047718571138103544,0.0,0.0,0.0,0.0,0.0
0.07157785670715532,0.0,0.0,0.0,0.0,0.0
0.09543714227620709,1.0,1.0,0.0,0.0,0.0
0.14315571341431063,0.0,0.0,0.0,0.0,0.0
0.16701499898336242,0.0,0.0,0.0,0.0,0.0
0.19087428455241418,0.0,0.0,0.0,0.0,0.0
0.21473357012146593,1.0,1.0,0.0,0.0,0.0
0.26245214125956945,0.0,0.0,0.0,0.0,0.0
0.31017071239767297,1.0,1.0,0.0,0.0,0.0
0.3340299979667247,0.0,0.0,0.0,0.0,0.0
0.3578892835357765,1.0,1.0,0.0,0.0,0.0
0.38174856910482824,0.0,0.0,0.0,0.0,0.0
0.40560785467388,0.0,0.0,0.0,0.0,0.0
0.42946714024293176,0.0,0.0,0.0,0.0,0.0
0.4533264258119835,1.0,1.0,0.0,0.0,0.0
0.47718571138103527,0.0,0.0,0.0,0.0,0.0
0.5010449969500871,1.0,1.0,0.0,0.0,0.0
0.5249042825191389,0.0,0.0,0.0,0.0,0.0
0.5487635680881907,1.0,1.0,0.0,0.0,0.0
0.5726228536572425,0.0,0.0,0.0,0.0,0.0
0.5964821392262943,1.0,1.0,0.0,0.0,0.0
0.6203414247953462,0.0,0.0,0.0,0.0,0.0
0.644200710364398,1.0,1.0,0.0,0.0,0.0
0.6680599959334498,0.0,0.0,0.0,0.0,0.0
0.6919192815025016,1.0,0.0,0.0,0.0,0.0
0.7157785670715534,0.0,0.0,0.0,0.0,0.0
0.763497138209657,0.0,0.0,0.0,0.0,0.0
0.8112157093477607,0.0,0.0,0.0,0.0,0.0
0.8350749949168125,0.0,1.0,1.0,0.0,0.0
0.8589342804858643,0.0,0.0,0.0,0.0,0.0
0.9066528516239679,0.0,0.0,0.0,0.0,0.0
0.9305121371930197,0.0,0.0,0.0,0.0,0.0
0.9543714227620715,0.0,1.0,0.0,0.0,0.0
0.9782307083311234,0.0,0.0,0.0,0.0,0.0
1.002089993900175,0.0,0.0,0.0,0.0,0.0
1.0259492794692269,0.0,0.0,0.0,0.0,0.0
1.0498085650382787,0.0,0.0,0.0,0.0,0.0
1.0736678506073305,0.0,1.0,0.0,0.0,0.0
1.0975271361763823,0.0,0.0,0.0,0.0,0.0
1.1213864217454341,0.0,0.0,0.0,0.0,0.0
1.145245707314486,0.0,1.0,1.0,0.0,0.0
1.1691049928835378,0.0,0.0,0.0,0.0,0.0
1.1929642784525896,0.0,0.0,0.0,0.0,0.0
1.2406828495906932,0.0,0.0,0.0,0.0,0.0
1.264542135159745,0.0,0.0,0.0,0.0,0.0
1.2884014207287968,0.0,1.0,0.0,0.0,0.0
1.3122607062978486,0.0,0.0,0.0,0.0,0.0
1.3361199918669004,0.0,0.0,0.0,0.0,0.0
1.3599792774359523,0.0,0.0,0.0,0.0,1.0
1.383838563005004,0.0,0.0,0.0,0.0,1.0
1.4076978485740559,0.0,0.0,0.0,0.0,1.0
1.4315571341431077,0.0,0.0,1.0,0.0,1.0
1.4554164197121595,0.0,0.0,0.0,0.0,0.0
1.4792757052812113,0.0,0.0,0.0,0.0,0.0
1.526994276419315,0.0,0.0,0.0,0.0,1.0
1.5508535619883668,0.0,0.0,0.0,0.0,1.0
1.5747128475574186,0.0,0.0,0.0,0.0,1.0
1.5985721331264704,0.0,0.0,0.0,0.0,1.0
1.646290704264574,0.0,0.0,1.0,0.0,1.0
1.6701499898336258,0.0,0.0,0.0,0.0,1.0
1.7178685609717295,0.0,0.0,0.0,0.0,1.0
1.7417278465407813,0.0,0.0,1.0,0.0,0.0
1.765587132109833,0.0,0.0,0.0,0.0,0.0
1.8133057032479367,0.0,0.0,0.0,0.0,0.0
1.8371649888169885,0.0,0.0,0.0,1.0,0.0
1.8610242743860403,0.0,0.0,0.0,0.0,0.0
1.8848835599550922,0.0,0.0,0.0,0.0,0.0
1.908742845524144,0.0,0.0,0.0,0.0,0.0
1.9326021310931958,0.0,0.0,0.0,0.0,0.0
1.9564614166622476,0.0,0.0,0.0,0.0,0.0
1.9803207022312994,0.0,0.0,0.0,0.0,0.0
2.004179987800351,0.0,0.0,0.0,0.0,0.0
2.028039273369403,0.0,0.0,0.0,0.0,0.0
2.0518985589384546,0.0,0.0,1.0,0.0,1.0
2.0757578445075064,0.0,0.0,0.0,0.0,0.0
