time,D,Derror,Tsp
0.0,0.0,-1.0,0.0
0.03214395933508031,0.0,-1.0,0.0
0.06428791867016062,0.0,-1.0,0.0
0.09643187800524093,0.07643478,-0.9235652163624763,0.0
0.12857583734032124,0.028262302,-0.9717376977205276,-0.3014969229698181
0.16071979667540154,-0.07416835,-1.0741683468222618,-0.4
0.19286375601048183,0.1941934,-0.8058066070079803,-0.31612029671669006
0.22500771534556213,-0.038351715,-1.0383517146110535,-0.3999999761581421
0.25715167468064243,0.15893517,-0.8410648256540298,-0.32019051909446716
0.2892956340157227,0.0491091,-0.9508908987045288,-0.4
0.321439593350803,-0.05540742,-1.0554074198007584,-0.4
0.3535835526858833,0.064682595,-0.9353174045681953,-0.4
0.3857275120209636,-0.018097147,-1.018097147345543,-0.4
0.4178714713560439,-0.066266574,-1.0662665739655495,-0.3063039481639862
0.4500154306911242,-0.0483678,-1.0483677983283997,-0.4
0.5143033493612849,0.04111041,-0.9588895887136459,-0.3173605501651764
0.5464473086963652,-0.0045083314,-1.0045083314180374,-0.4
0.5785912680314454,-0.03705845,-1.03705845028162,-0.3205801248550415
0.6107352273665257,-0.08334106,-1.0833410620689392,-0.4
0.642879186701606,-0.10305393,-1.1030539274215698,-0.32162904739379883
0.7071671053717666,-0.012318698,-1.012318697758019,-0.4
0.7393110647068469,0.26085097,-0.7391490340232849,-0.3219829797744751
0.7714550240419272,0.2715683,-0.7284317016601562,-0.4
0.8357429427120878,0.33669615,-0.6633038520812988,-0.322103887796402
0.8678869020471681,0.36503232,-0.6349676847457886,-0.4
0.9000308613822484,0.58116144,-0.4188385605812073,-0.2700028419494629
0.9321748207173287,0.67862207,-0.3213779330253601,-0.4
0.964318780052409,0.62128973,-0.3787102699279785,-0.1519274264574051
0.9964627393874893,0.7391466,-0.2608534097671509,-0.05966464802622795
1.0286066987225697,0.8443809,-0.1556190848350525,-0.0372714139521122
1.06075065805765,0.87414765,-0.12585234642028809,-0.12979154288768768
1.0928946173927303,0.90721065,-0.09278935194015503,-0.013638179749250412
1.157182536062891,1.0667098,0.06670975685119629,-0.008107981644570827
1.1893264953979712,1.0326837,0.032683730125427246,-0.004792428575456142
1.2214704547330515,1.1743115,0.17431151866912842,-0.002822920447215438
1.2536144140681318,1.2912686,0.29126858711242676,0.11455870419740677
1.285758373403212,1.3090425,0.30904245376586914,0.25677138566970825
1.3179023327382924,1.1969867,0.19698667526245117,0.25738275051116943
1.3500462920733727,1.454998,0.4549980163574219,0.2575264275074005
1.4143342107435333,1.2263137,0.22631371021270752,0.1900278627872467
1.4464781700786136,1.398074,0.39807403087615967,0.1900593489408493
1.4786221294136939,1.3375648,0.3375648260116577,0.19007782638072968
1.5107660887487742,1.2016253,0.20162534713745117,0.1900886446237564
1.5429100480838545,1.3872392,0.3872392177581787,0.190094992518425
1.5750540074189348,1.1343707,0.13437068462371826,0.1505890041589737
1.6393419260890953,1.2728181,0.27281808853149414,0.15059062838554382
1.6714858854241756,0.9906119,-0.009388089179992676,0.15059155225753784
1.703629844759256,0.6917304,-0.3082696199417114,0.15059210360050201
1.7357738040943362,0.8554433,-0.1445567011833191,0.15059244632720947
1.7679177634294165,0.9493723,-0.050627708435058594,-3.136272823667241e-07
1.8000617227644968,0.88657045,-0.11342954635620117,-1.838222516425958e-07
1.8322056820995771,0.69885385,-0.30114614963531494,-1.0774130743129717e-07
1.8643496414346574,0.80704194,-0.1929580569267273,-4.7361737642859225e-08
1.8964936007697377,0.6924883,-0.30751168727874756,-2.7759506693314506e-08
1.928637560104818,0.676876,-0.3231239914894104,-1.6270309544097472e-08
1.9607815194398983,0.92031854,-0.07968145608901978,-9.536300638046669e-09
1.9929254787749786,0.7967379,-0.2032620906829834,-5.589384510784612e-09
2.025069438110059,0.8203976,-0.17960238456726074,-3.276031224075382e-09
2.0572133974451394,0.6668603,-0.33313971757888794,-1.9201367162935412e-09
