time,Tsp=-0.40,Tsp=-0.20,Tsp=0.00,Tsp=0.20,Tsp=0.40
0.0,0.0,0.0,0.0,0.0,0.0
0.026933981777427896,0.0,0.0,0.0,0.0,0.0
0.05386796355485579,0.0,0.0,0.0,0.0,0.0
0.08080194533228369,0.0,0.0,0.0,0.0,0.0
0.10773592710971158,0.8093805313110352,0.7855066061019897,0.0,0.0,0.0
0.16160389066456737,0.4743914306163788,0.0,0.0,0.0,0.0
0.18853787244199527,1.0874292850494385,0.7855066061019897,0.0,0.0,0.0
0.21547185421942316,0.6373604536056519,0.0,0.0,0.0,0.0
0.24240583599685106,0.3735675811767578,0.0,0.0,0.0,0.0
0.29627379955170685,1.0283347368240356,0.7855066061019897,0.0,0.0,0.0
0.32320778132913475,0.6027241349220276,0.0,0.0,0.0,0.0
0.35014176310656264,1.1626472473144531,0.7855066061019897,0.0,0.0,0.0
0.37707574488399054,0.68144690990448,0.0,0.0,0.0,0.0
0.43094370843884633,1.2087879180908203,0.7855066061019897,0.0,0.0,0.0
0.4578776902162742,0.7084907293319702,0.0,0.0,0.0,0.0
0.4848116719937021,1.2246387004852295,0.7855066061019897,0.0,0.0,0.0
0.51174565377113,0.7177811861038208,0.0,0.0,0.0,0.0
0.5386796355485579,1.2300840616226196,0.7855066061019897,0.0,0.0,0.0
0.5656136173259858,0.7209727764129639,0.0,0.0,0.0,0.0
0.6194815808808416,0.42257416248321533,0.0,0.0,0.0,0.0
0.6464155626582695,0.2476777583360672,0.7855066061019897,0.0,0.0,0.0
0.7002835262131253,0.14516806602478027,0.0,0.0,0.0,0.0
0.7272175079905532,0.0850854218006134,0.0,0.0,0.0,0.0
0.7541514897679811,0.04986998438835144,0.0,0.0,0.0,0.0
0.781085471545409,0.8386101722717285,0.7855066061019897,0.0,0.0,0.0
0.8080194533228369,0.491523414850235,0.0,0.0,0.0,0.0
0.8349534351002648,0.2880900800228119,0.0,0.0,0.0,0.0
0.8618874168776927,0.16885440051555634,0.0,0.0,0.0,0.0
0.8888213986551206,0.09896837919950485,0.7855066061019897,0.48581820726394653,0.0,0.0
